id,Booking_status,Probability
45269,1,0.7268417
45270,1,0.9264417
45271,1,0.72922623
45272,0,0.41577354
45273,0,0.34565577
45274,0,0.24742575
45275,0,0.084168285
45276,0,0.05731502
45277,0,0.101467624
45278,1,0.7739048
45279,1,0.88697153
45280,1,0.6276167
45281,0,0.085773274
45282,1,0.92112345
45283,1,0.649993
45284,0,0.107374206
45285,0,0.22200182
45286,0,0.018050559
45287,0,0.49091658
45288,1,0.7154266
45289,0,0.23393051
45290,0,0.2793871
45291,0,0.23216602
45292,1,0.8111375
45293,0,0.12584059
45294,0,0.29696283
45295,1,0.54748434
45296,1,0.66824204
45297,0,0.079345435
45298,0,0.2519224
45299,0,0.0050618714
45300,0,0.050175194
45301,0,0.49194163
45302,0,0.01221885
45303,0,0.31682387
45304,1,0.68082905
45305,1,0.9817659
45306,0,0.07448415
45307,0,0.487618
45308,0,1.8324203e-05
45309,0,0.43619037
45310,1,0.89216095
45311,1,0.7565002
45312,0,0.27548125
45313,0,0.031697854
45314,0,0.42571664
45315,0,0.00060354255
45316,1,0.78063995
45317,0,0.09871237
45318,0,0.0031320506
45319,0,0.27075025
45320,0,0.08211058
45321,0,0.29063386
45322,0,0.3695396
45323,0,0.19932392
45324,0,0.30356812
45325,1,0.77603143
45326,0,0.2188384
45327,0,0.061460394
45328,0,0.36823004
45329,1,0.7498267
45330,0,0.02411625
45331,0,0.15025364
45332,1,0.94353575
45333,0,0.3839387
45334,1,0.96126574
45335,1,0.637884
45336,0,0.03341072
45337,1,0.6572955
45338,1,0.65495795
45339,0,0.35041526
45340,0,0.10563974
45341,1,0.666282
45342,1,0.67304754
45343,0,0.02665836
45344,0,0.27715147
45345,1,0.58391744
45346,0,0.09163855
45347,1,0.7784626
45348,1,0.5666997
45349,0,0.44402087
45350,0,0.42250553
45351,0,0.083060294
45352,0,0.15053712
45353,0,0.12321423
45354,1,0.76335377
45355,1,0.75535214
45356,0,0.037885442
45357,0,0.021464044
45358,1,0.54383284
45359,1,0.7211799
45360,0,0.21958928
45361,0,0.34318092
45362,0,0.4500192
45363,1,0.7792198
45364,0,0.07142977
45365,0,0.12730308
45366,0,0.036505874
45367,0,0.07921185
45368,1,0.6618848
45369,1,0.6397991
45370,1,0.79149866
45371,0,0.23105966
45372,0,0.018497355
45373,0,0.122261964
45374,0,0.20311864
45375,0,0.13331687
45376,1,0.6757386
45377,1,0.7958801
45378,0,0.29911157
45379,0,0.37128028
45380,0,0.4770414
45381,0,0.028011026
45382,0,0.08833909
45383,0,0.035996307
45384,0,0.2700712
45385,0,0.13894925
45386,1,0.8511785
45387,0,0.06523622
45388,1,0.84119856
45389,0,0.04292988
45390,1,0.8946923
45391,0,0.092048794
45392,0,0.010520804
45393,0,0.06804964
45394,1,0.6307685
45395,1,0.8653955
45396,1,0.65902245
45397,0,0.42663348
45398,1,0.7662289
45399,1,0.6406894
45400,0,0.022250792
45401,0,0.3221414
45402,0,0.24679235
45403,1,0.7425671
45404,0,0.47827053
45405,1,0.7337372
45406,1,0.7717628
45407,0,0.15640193
45408,0,0.042346846
45409,1,0.5377154
45410,1,0.73792905
45411,0,0.43008676
45412,0,0.26598197
45413,0,0.4299363
45414,0,0.4784322
45415,0,0.065475434
45416,0,0.22388533
45417,0,0.037257843
45418,0,0.012872937
45419,1,0.8963808
45420,0,0.02542556
45421,1,0.5023805
45422,0,0.3494774
45423,0,0.26883018
45424,0,0.2814624
45425,1,0.676906
45426,1,0.67678505
45427,1,0.8351745
45428,0,0.37342274
45429,1,0.874468
45430,0,0.05427137
45431,0,0.067681335
45432,1,0.67479247
45433,0,0.15502426
45434,0,0.087515585
45435,0,0.018188177
45436,1,0.86946696
45437,1,0.55965286
45438,0,0.3750185
45439,1,0.84822
45440,1,0.758987
45441,1,0.8838359
45442,0,0.040964562
45443,0,0.21848677
45444,0,0.2760236
45445,0,0.40935
45446,0,0.23899724
45447,1,0.9032721
45448,0,0.16867314
45449,0,0.46098256
45450,1,0.6521161
45451,0,0.34547326
45452,0,0.43920347
45453,0,0.17028107
45454,1,0.73281157
45455,1,0.68665355
45456,0,1.7115666e-05
45457,0,0.16329433
45458,1,0.5220054
45459,1,0.76895124
45460,0,0.09261774
45461,0,0.2830953
45462,1,0.7968872
45463,0,0.3796916
45464,0,0.08511446
45465,0,0.025226463
45466,0,0.010284039
45467,0,0.008749002
45468,1,0.9420794
45469,0,0.36812007
45470,0,0.035987694
45471,0,0.02301849
45472,0,0.47733235
45473,0,0.12633474
45474,1,0.57121503
45475,1,0.8823512
45476,0,0.030030519
45477,1,0.72386557
45478,0,0.075846516
45479,0,0.054641504
45480,1,0.8590815
45481,0,0.2650923
45482,0,0.2979178
45483,0,0.4500488
45484,0,0.05892718
45485,0,0.30639195
45486,0,0.31955007
45487,0,0.29757214
45488,0,0.0373311
45489,0,0.07380804
45490,0,0.09772768
45491,1,0.95986223
45492,0,0.35262504
45493,0,0.03723871
45494,0,0.16719647
45495,0,0.29181093
45496,0,0.36363134
45497,1,0.5437884
45498,1,0.9704464
45499,1,0.6687137
45500,0,0.27200353
45501,0,0.24975376
45502,1,0.8712997
45503,0,0.03259767
45504,0,0.1038042
45505,1,0.66543883
45506,0,0.048751127
45507,0,0.034184206
45508,0,0.21585053
45509,1,0.6845875
45510,1,0.78259134
45511,0,0.050934043
45512,1,0.72085595
45513,0,0.2588991
45514,0,0.39958596
45515,0,0.42948395
45516,0,0.41571128
45517,0,0.0915638
45518,0,0.040344995
45519,0,0.24822594
45520,0,0.40848568
45521,1,0.91454345
45522,0,0.063624255
45523,0,0.37799054
45524,0,0.22376037
45525,0,0.2522685
45526,0,0.26007822
45527,0,0.0051867203
45528,0,0.044166226
45529,1,0.80593705
45530,1,0.73468184
45531,1,0.71806437
45532,0,0.011100777
45533,0,0.19074804
45534,1,0.83258206
45535,1,0.5707273
45536,1,0.7997423
45537,1,0.66359794
45538,0,0.26378623
45539,0,0.34264973
45540,1,0.8464428
45541,1,0.77478725
45542,1,0.64005136
45543,0,0.0046917032
45544,0,0.13877976
45545,0,0.14111976
45546,1,0.7665946
45547,1,0.9297616
45548,0,0.16557202
45549,0,0.049243677
45550,0,0.038563594
45551,0,0.0050734235
45552,1,0.61217684
45553,1,0.6258876
45554,0,0.42576712
45555,1,0.5863718
45556,0,0.014847221
45557,0,0.37622002
45558,1,0.7210756
45559,0,0.13152401
45560,0,0.1665229
45561,1,0.6809449
45562,1,0.9478672
45563,0,0.06388548
45564,0,0.4514686
45565,1,0.6920116
45566,0,0.45188314
45567,0,0.3138611
45568,1,0.5653764
45569,0,0.014058062
45570,1,0.91209584
45571,0,0.0173516
45572,0,0.104326
45573,0,0.4039095
45574,1,0.5995867
45575,0,0.11541664
45576,0,0.00026759735
45577,0,0.2497329
45578,0,0.027629882
45579,0,0.14305146
45580,1,0.70327014
45581,0,0.1876668
45582,1,0.67564625
45583,0,0.016497249
45584,0,0.09070387
45585,0,6.660979e-05
45586,0,0.037190195
45587,0,0.086658135
45588,1,0.75750273
45589,0,0.006703124
45590,1,0.6754192
45591,0,0.32564363
45592,1,0.5967651
45593,0,0.078801185
45594,1,0.5216486
45595,1,0.5320699
45596,0,0.026380792
45597,0,0.31587636
45598,0,0.10357571
45599,1,0.68429625
45600,1,0.9023777
45601,0,0.2124449
45602,0,0.22754869
45603,0,0.13021946
45604,0,0.18412519
45605,0,0.12587203
45606,0,0.0076112733
45607,1,0.902304
45608,0,0.15936592
45609,0,0.20624222
45610,0,0.29762107
45611,0,0.28706166
45612,0,0.00014341994
45613,0,0.08248389
45614,0,0.103638634
45615,0,0.018553128
45616,0,0.20052634
45617,0,0.39521876
45618,0,0.14398868
45619,1,0.80955744
45620,0,0.089348435
45621,1,0.69721913
45622,1,0.6408581
45623,0,0.18380123
45624,0,0.07802419
45625,1,0.80247384
45626,0,0.042445205
45627,0,0.027381351
45628,1,0.8437449
45629,0,0.023378897
45630,1,0.64
45631,0,0.09872413
45632,0,0.017663145
45633,1,0.5205094
45634,0,0.4252686
45635,0,0.05292873
45636,0,0.21019305
45637,1,0.6122163
45638,0,0.031060388
45639,0,0.19930996
45640,0,0.44768384
45641,1,0.6706492
45642,0,0.37614214
45643,1,0.85367197
45644,0,0.18845253
45645,0,0.12140399
45646,0,2.590407e-33
45647,0,0.47845834
45648,0,0.2545129
45649,0,0.26514837
45650,0,0.34193292
45651,0,0.21108821
45652,0,0.08872656
45653,1,0.7660886
45654,0,0.28156328
45655,1,0.7851868
45656,1,0.61229223
45657,0,0.19593573
45658,0,0.34111625
45659,0,0.46732697
45660,0,0.120203815
45661,0,0.13917573
45662,1,0.6631794
45663,1,0.8458479
45664,1,0.80695564
45665,1,0.74276066
45666,1,0.791084
45667,0,0.08893799
45668,0,0.1943977
45669,0,0.016974827
45670,1,0.85379654
45671,1,0.5045664
45672,0,0.40367186
45673,0,0.47093797
45674,1,0.87920815
45675,0,0.17492744
45676,0,0.2918141
45677,0,0.13085215
45678,0,0.38863388
45679,0,0.16780883
45680,0,0.010976129
45681,0,0.0012388263
45682,1,0.57034653
45683,0,0.20499524
45684,0,0.04300786
45685,1,0.90881133
45686,0,0.39802775
45687,1,0.64646786
45688,0,0.037262347
45689,1,0.73917717
45690,1,0.5310439
45691,0,0.16501002
45692,0,0.07354843
45693,0,0.47974497
45694,1,0.8520522
45695,0,3.8506565e-05
45696,0,0.47969347
45697,0,0.11548804
45698,0,0.080889225
45699,0,0.22302346
45700,0,0.38848418
45701,1,0.5473982
45702,1,0.8564917
45703,0,0.20862935
45704,0,0.19148184
45705,0,3.5822485e-09
45706,1,0.7237536
45707,1,0.7974882
45708,1,0.63851845
45709,1,0.61503464
45710,0,0.19654724
45711,1,0.68076366
45712,0,0.0069582746
45713,1,0.5148151
45714,0,0.44176328
45715,1,0.67045426
45716,0,0.17070723
45717,1,0.65564275
45718,0,0.016572766
45719,1,0.83928174
45720,0,0.45204362
45721,1,0.86997104
45722,1,0.80207676
45723,0,0.47048384
45724,1,0.741822
45725,0,0.0032488266
45726,1,0.86305124
45727,0,0.42264542
45728,1,0.78421795
45729,0,0.23104511
45730,1,0.87588334
45731,0,0.31004483
45732,1,0.8558216
45733,0,0.07001375
45734,0,0.041641675
45735,0,0.07236259
45736,0,0.0025253247
45737,0,0.33811456
45738,0,0.23945165
45739,1,0.5571141
45740,0,0.40169206
45741,0,0.36019218
45742,0,0.06976927
45743,1,0.5929837
45744,1,0.9239011
45745,0,0.23799105
45746,0,0.092443496
45747,0,0.16336344
45748,0,0.12910753
45749,1,0.77035594
45750,0,0.017637655
45751,1,0.8968114
45752,1,0.77321464
45753,0,0.07889577
45754,0,0.0022086117
45755,1,0.9647675
45756,1,0.7652694
45757,0,0.2457989
45758,0,0.36094025
45759,0,0.17698547
45760,0,0.24144302
45761,0,0.043378342
45762,0,0.43107328
45763,1,0.5599133
45764,0,0.20560218
45765,0,0.04721527
45766,1,0.8071833
45767,0,0.1771734
45768,1,0.7900166
45769,1,0.91208965
45770,1,0.7785206
45771,0,0.100234345
45772,1,0.71390235
45773,0,0.11008279
45774,1,0.63599646
45775,0,0.055660382
45776,1,0.57958454
45777,1,0.84806424
45778,0,0.191829
45779,0,0.16325967
45780,0,0.21727812
45781,1,0.83355075
45782,0,0.0213613
45783,1,0.8488904
45784,1,0.82941246
45785,0,0.06981691
45786,0,0.00082031585
45787,1,0.8382485
45788,0,0.00032184282
45789,0,0.0012436748
45790,0,0.03693287
45791,1,0.7919962
45792,0,0.05397483
45793,0,0.3568906
45794,1,0.90340257
45795,1,0.5463835
45796,0,0.12014286
45797,1,0.90559864
45798,0,0.039781544
45799,0,0.07349922
45800,0,0.14853066
45801,0,0.116792336
45802,0,0.19204369
45803,0,0.019938659
45804,0,0.2348481
45805,0,0.38108656
45806,0,0.02984776
45807,1,0.7930381
45808,1,0.7364715
45809,1,0.7236505
45810,0,0.023594538
45811,1,0.9488555
45812,0,0.2571825
45813,0,0.10750032
45814,0,0.29170597
45815,1,0.9391474
45816,0,0.4709434
45817,0,0.22501153
45818,1,0.7108026
45819,0,0.31284267
45820,0,0.0
45821,0,0.26163843
45822,1,0.6392222
45823,1,0.6015227
45824,1,0.6249977
45825,0,7.293377e-07
45826,1,0.780414
45827,1,0.8197076
45828,1,0.87128776
45829,0,0.25340936
45830,0,0.33364436
45831,0,0.15986982
45832,1,0.91600555
45833,1,0.62700915
45834,0,0.14561072
45835,0,0.23129398
45836,1,0.87726605
45837,1,0.7645592
45838,1,0.888725
45839,1,0.52239853
45840,0,0.15129262
45841,0,0.098600425
45842,0,0.27070007
45843,1,0.50783277
45844,0,0.34367996
45845,1,0.7797185
45846,1,0.85649496
45847,0,0.3752144
45848,0,0.29577896
45849,0,0.23484014
45850,0,0.2703073
45851,1,0.69640815
45852,0,0.003857188
45853,0,0.3172198
45854,0,0.21169733
45855,0,0.03929265
45856,1,0.69477546
45857,0,0.00914303
45858,0,0.039189156
45859,0,0.37455535
45860,1,0.6750682
45861,0,0.03317628
45862,0,0.16639043
45863,0,0.18715475
45864,1,0.62814873
45865,0,0.14318214
45866,0,0.047696263
45867,0,0.38469353
45868,0,0.33569393
45869,1,0.9341424
45870,0,0.020467944
45871,0,0.045788813
45872,1,0.9275163
45873,1,0.6367572
45874,0,0.4981073
45875,0,0.035274316
45876,0,0.37886834
45877,1,0.58611727
45878,0,0.1456526
45879,1,0.50325423
45880,0,0.40525615
45881,0,0.06476044
45882,0,0.031760465
45883,0,0.18086596
45884,0,0.11464987
45885,1,0.86468285
45886,0,0.2015474
45887,0,0.025761073
45888,0,4.9376673e-08
45889,1,0.77701795
45890,0,0.057815377
45891,0,0.29673076
45892,0,0.33092016
45893,0,0.30315098
45894,0,0.42329556
45895,0,0.49170852
45896,1,0.8166585
45897,0,0.054563206
45898,0,0.06472648
45899,0,0.37142736
45900,1,0.67233354
45901,0,0.21818139
45902,1,0.83341664
45903,0,0.04508058
45904,1,0.7003398
45905,0,0.023045681
45906,0,0.28444138
45907,0,0.039377987
45908,0,0.13709399
45909,1,0.61575544
45910,1,0.5710488
45911,0,0.00018522187
45912,1,0.67314
45913,0,0.46467546
45914,1,0.7013248
45915,0,0.09860458
45916,1,0.5990196
45917,0,0.3911256
45918,0,0.08449925
45919,0,0.23839803
45920,1,0.82876503
45921,1,0.77328384
45922,1,0.5775204
45923,0,0.43590897
45924,1,0.50330967
45925,0,0.11568302
45926,0,0.045656513
45927,0,0.11229295
45928,0,0.47328308
45929,0,0.040234
45930,0,0.12499131
45931,1,0.95845383
45932,1,0.7811047
45933,1,0.7102557
45934,0,0.082391076
45935,0,0.26647222
45936,0,0.29421204
45937,0,0.12497933
45938,0,0.18525335
45939,0,0.005750636
45940,1,0.5454907
45941,1,0.94921535
45942,1,0.6216777
45943,0,0.18922772
45944,0,0.12071136
45945,1,0.8859469
45946,0,0.046303414
45947,1,0.7579255
45948,0,0.021225221
45949,0,0.32036024
45950,0,0.47568104
45951,0,0.22680216
45952,1,0.76553494
45953,1,0.8155427
45954,1,0.8004953
45955,0,0.08962362
45956,0,0.33122286
45957,1,0.61324906
45958,0,0.42815155
45959,1,0.85551125
45960,1,0.5524112
45961,1,0.50634676
45962,0,0.012193042
45963,0,0.22739351
45964,0,0.06102735
45965,0,0.0010765084
45966,0,0.45989484
45967,1,0.95601875
45968,0,0.11593291
45969,0,0.35344872
45970,1,0.5686944
45971,0,0.0
45972,0,4.614736e-08
45973,0,0.15052333
45974,0,0.01680464
45975,0,0.2581077
45976,0,0.00075482676
45977,0,0.00933131
45978,0,0.07542193
45979,1,0.96404845
45980,1,0.5690129
45981,0,0.49412325
45982,0,0.0010002156
45983,0,0.050440256
45984,0,0.36841616
45985,1,0.92788726
45986,0,0.2768983
45987,0,0.07022875
45988,0,0.18774647
45989,0,0.47298905
45990,1,0.9143821
45991,0,2.2138129e-06
45992,1,0.71628344
45993,0,0.051049188
45994,0,0.4212349
45995,1,0.5456151
45996,0,0.052532878
45997,0,0.03617609
45998,0,0.14000256
45999,0,0.29905733
46000,0,2.380021e-07
46001,0,0.29318202
46002,1,0.9485644
46003,0,0.45680758
46004,1,0.5390942
46005,0,0.002451788
46006,0,0.004279391
46007,0,0.042566538
46008,0,0.12090021
46009,0,0.16116858
46010,0,0.18253875
46011,0,0.20348082
46012,1,0.73712516
46013,0,0.4984816
46014,1,0.5456637
46015,0,0.0869107
46016,1,0.6068291
46017,1,0.7792436
46018,0,0.47770333
46019,0,0.47771096
46020,0,0.042050257
46021,1,0.9370601
46022,0,0.030417845
46023,0,0.06767433
46024,1,0.69673353
46025,0,0.39848328
46026,1,0.5140044
46027,0,1.6685429e-09
46028,0,0.23763773
46029,1,0.81582296
46030,1,0.7388929
46031,1,0.55523425
46032,1,0.6222968
46033,0,0.1234401
46034,1,0.5860694
46035,0,0.45229325
46036,1,0.8863466
46037,0,0.101941586
46038,0,0.001748866
46039,1,0.64782596
46040,0,0.47303027
46041,0,0.26458383
46042,1,0.6704339
46043,0,0.016008366
46044,1,0.59551847
46045,0,0.06658676
46046,0,0.43598944
46047,0,0.2319225
46048,0,0.009174411
46049,0,2.5362695e-08
46050,1,0.7339483
46051,1,0.647859
46052,0,0.31950173
46053,1,0.50089675
46054,1,0.516082
46055,0,0.06423487
46056,0,0.034934606
46057,0,0.4368835
46058,0,0.0027768936
46059,1,0.7252585
46060,0,0.0074240603
46061,0,0.117294446
46062,0,0.0035296702
46063,0,0.40863836
46064,1,0.5024027
46065,1,0.5515676
46066,0,0.08176132
46067,0,0.0020652646
46068,0,0.089665644
46069,1,0.76651037
46070,0,0.08097865
46071,1,0.84481573
46072,1,0.85783577
46073,1,0.9528954
46074,0,0.12060494
46075,1,0.51377165
46076,0,0.18096952
46077,0,0.093683995
46078,1,0.7294829
46079,1,0.6592382
46080,1,0.7653541
46081,0,0.12325922
46082,0,0.30187812
46083,1,0.8145632
46084,0,0.02121784
46085,1,0.5304851
46086,1,0.76379895
46087,0,0.1816493
46088,1,0.5005095
46089,0,0.32932204
46090,1,0.853948
46091,1,0.874609
46092,0,0.11891495
46093,0,0.2860558
46094,0,0.20205182
46095,0,0.002475829
46096,1,0.95803607
46097,0,0.4965219
46098,1,0.77469456
46099,0,0.37590462
46100,0,0.075487725
46101,0,0.005521362
46102,0,0.015281738
46103,0,0.32318053
46104,0,0.048174012
46105,1,0.63110375
46106,0,0.011800375
46107,1,0.70580846
46108,1,0.8407228
46109,0,0.06606619
46110,1,0.77362406
46111,0,4.854751e-19
46112,1,0.85529417
46113,0,0.23895943
46114,0,0.0854382
46115,0,0.033602647
46116,1,0.6973667
46117,1,0.5147402
46118,0,0.2548783
46119,1,0.7302721
46120,1,0.66623676
46121,0,0.0054931026
46122,0,0.494893
46123,0,0.13373925
46124,0,0.08239747
46125,0,0.43966064
46126,1,0.6434854
46127,0,0.041785527
46128,1,0.8683036
46129,1,0.7413171
46130,0,0.08028998
46131,0,0.10060143
46132,1,0.6038442
46133,0,0.085523866
46134,0,0.051528003
46135,1,0.8500235
46136,0,0.06871295
46137,0,0.3474394
46138,0,0.16690136
46139,0,0.006321322
46140,0,0.19757776
46141,1,0.9450001
46142,0,0.15170315
46143,0,0.45545885
46144,0,0.47454223
46145,0,0.41882774
46146,0,0.17222218
46147,0,0.1668845
46148,0,0.23481855
46149,1,0.8028579
46150,0,0.00032793864
46151,0,0.3134065
46152,1,0.7194426
46153,0,0.03497445
46154,1,0.6987065
46155,0,0.0009770162
46156,0,0.08241117
46157,0,0.31896818
46158,0,0.3378292
46159,1,0.74450403
46160,0,0.118781015
46161,0,0.03028416
46162,1,0.80016035
46163,1,0.6254629
46164,1,0.86160356
46165,0,0.11905011
46166,0,0.002925637
46167,1,0.5782032
46168,0,0.0726832
46169,0,0.481139
46170,1,0.9049314
46171,1,0.6101905
46172,1,0.56435263
46173,0,0.2453553
46174,0,0.057426393
46175,0,0.44930694
46176,1,0.74779963
46177,0,0.11909817
46178,0,0.1303778
46179,1,0.54146886
46180,0,0.041295767
46181,0,0.08739057
46182,1,0.85725284
46183,1,0.70308304
46184,0,0.44676498
46185,0,0.016674217
46186,1,0.66719615
46187,1,0.79147965
46188,0,0.26767802
46189,1,0.60979086
46190,0,0.38360497
46191,1,0.8891089
46192,1,0.9679172
46193,0,0.3446911
46194,1,0.8302938
46195,1,0.61561984
46196,0,0.198395
46197,1,0.9262367
46198,0,0.35736728
46199,0,0.11590646
46200,0,0.3539369
46201,0,1.4317692e-05
46202,1,0.90622634
46203,1,0.64164263
46204,0,0.025763169
46205,1,0.7655447
46206,0,0.11673412
46207,0,0.073308
46208,1,0.8804635
46209,0,0.14249945
46210,1,0.8734779
46211,1,0.59999067
46212,0,0.070138656
46213,0,0.028348729
46214,1,0.74179256
46215,1,0.6215487
46216,0,0.12604323
46217,1,0.8624155
46218,0,0.01319648
46219,0,0.24708487
46220,0,0.22208565
46221,0,0.34946617
46222,0,0.22673316
46223,0,0.031097418
46224,1,0.7591769
46225,1,0.67714685
46226,1,0.6377952
46227,0,0.35089037
46228,1,0.77374744
46229,0,0.0062006013
46230,0,0.22978646
46231,1,0.8229365
46232,1,0.95928735
46233,0,0.2032314
46234,0,0.4432037
46235,0,0.38905117
46236,0,0.3765369
46237,1,0.82868636
46238,0,0.062489185
46239,1,0.86510575
46240,0,0.20135292
46241,1,0.88742983
46242,0,0.1738673
46243,0,0.46658856
46244,0,0.33927402
46245,1,0.69431686
46246,1,0.7876626
46247,0,0.38566926
46248,1,0.68599826
46249,1,0.71348923
46250,1,0.90638655
46251,1,0.9635778
46252,0,0.12840901
46253,1,0.93097967
46254,0,0.09578201
46255,0,0.378882
46256,0,0.202962
46257,1,0.69944894
46258,1,0.98360187
46259,1,0.80913854
46260,1,0.57914436
46261,1,0.74432164
46262,1,0.8199068
46263,0,0.025036063
46264,0,0.13353582
46265,0,0.06337393
46266,0,0.092345774
46267,1,0.6529993
46268,0,0.20677915
46269,0,0.019194791
46270,0,0.020251188
46271,1,0.96007144
46272,0,0.05396119
46273,0,0.2576514
46274,0,0.028665971
46275,0,0.02394918
46276,1,0.8645748
46277,1,0.88400245
46278,1,0.8388411
46279,1,0.8868778
46280,1,0.6529862
46281,0,0.1596579
46282,0,0.10759584
46283,0,0.47603193
46284,0,0.2388747
46285,0,0.028123792
46286,0,0.2837617
46287,0,0.15942565
46288,0,0.43307453
46289,0,0.122313276
46290,1,0.7818923
46291,1,0.65531707
46292,0,0.20867528
46293,0,0.07928123
46294,1,0.77347314
46295,1,0.81210345
46296,1,0.82536185
46297,1,0.6219106
46298,0,0.0013144774
46299,1,0.7730138
46300,0,0.2823769
46301,0,0.06601667
46302,0,0.101170115
46303,1,0.9541828
46304,0,0.16421653
46305,0,0.033807024
46306,0,0.24349211
46307,0,0.45022142
46308,0,0.22096646
46309,1,0.6964826
46310,0,1.5399539e-05
46311,1,0.5587547
46312,1,0.59225774
46313,0,0.093335055
46314,1,0.6368224
46315,0,0.005851858
46316,0,0.051191434
46317,0,0.04775822
46318,0,0.27477628
46319,0,0.0945232
46320,0,0.4991528
46321,1,0.89314836
46322,0,0.035262816
46323,0,0.017323514
46324,1,0.6778209
46325,1,0.7398491
46326,1,0.79669106
46327,0,0.40486738
46328,0,0.25001663
46329,1,0.5959423
46330,0,0.054617416
46331,0,0.18672486
46332,0,0.102684595
46333,0,0.1020679
46334,0,0.056572482
46335,0,0.21510614
46336,0,0.018765632
46337,0,0.010503374
46338,1,0.7380396
46339,1,0.6005668
46340,0,0.09108584
46341,0,0.18447644
46342,0,0.4285041
46343,1,0.786842
46344,0,0.08252688
46345,1,0.8166439
46346,1,0.8136554
46347,0,0.43430418
46348,0,0.10761117
46349,1,0.65800786
46350,0,0.015008333
46351,0,0.023535565
46352,0,0.14286263
46353,1,0.71965605
46354,0,0.49592373
46355,1,0.80275065
46356,1,0.51094836
46357,1,0.6054667
46358,0,0.08270953
46359,1,0.62551475
46360,0,0.46258888
46361,1,0.9078841
46362,1,0.7704592
46363,0,0.066566855
46364,0,0.3992851
46365,0,0.28207615
46366,0,0.17898424
46367,0,0.32050416
46368,1,0.5712399
46369,0,0.052491903
46370,0,0.46008834
46371,1,0.70527375
46372,1,0.69671404
46373,0,0.3107959
46374,0,0.12639797
46375,0,0.00021634264
46376,0,0.039872423
46377,1,0.79449594
46378,0,0.020587
46379,0,0.0033020426
46380,1,0.6759041
46381,0,1.5063773e-27
46382,0,0.1353892
46383,1,0.59320563
46384,1,0.7265343
46385,0,0.25889814
46386,0,0.08185119
46387,0,0.35298783
46388,0,0.49848476
46389,0,0.10860958
46390,0,0.18994723
46391,0,0.019055748
46392,0,0.053215675
46393,1,0.56635916
46394,0,0.39590454
46395,1,0.5220496
46396,0,0.0044826996
46397,1,0.9019627
46398,0,0.061781365
46399,0,0.057542548
46400,0,0.44710374
46401,1,0.60579324
46402,1,0.858203
46403,0,0.00030733083
46404,0,0.18512383
46405,1,0.6654253
46406,0,0.37282404
46407,0,0.26151875
46408,0,0.10969525
46409,1,0.7806957
46410,1,0.70603764
46411,1,0.81336796
46412,0,0.14102884
46413,0,0.20169657
46414,0,0.10762175
46415,1,0.96012205
46416,0,0.21283035
46417,0,0.36739075
46418,1,0.527549
46419,0,0.2655586
46420,1,0.7617331
46421,1,0.659916
46422,0,0.11724406
46423,1,0.56326765
46424,1,0.6437695
46425,0,0.06421869
46426,1,0.5541694
46427,0,0.16767822
46428,1,0.97189987
46429,0,0.2999706
46430,1,0.707244
46431,1,0.8835677
46432,0,0.09280924
46433,0,0.0031233311
46434,1,0.6787729
46435,1,0.71342766
46436,1,0.6122488
46437,0,0.034360938
46438,1,0.66482675
46439,0,0.41142613
46440,1,0.5617201
46441,1,0.543646
46442,0,0.20679802
46443,1,0.8209657
46444,0,0.027506396
46445,0,0.28862628
46446,0,0.24271353
46447,0,0.48097488
46448,1,0.7479069
46449,1,0.76409817
46450,0,0.4327665
46451,0,0.015495238
46452,1,0.9233917
46453,0,0.15038109
46454,0,0.040154736
46455,0,0.22100282
46456,1,0.685215
46457,1,0.68698156
46458,0,0.008582043
46459,0,0.37916747
46460,1,0.78131497
46461,1,0.7751708
46462,1,0.5871717
46463,0,0.17627503
46464,0,0.009028659
46465,1,0.56301415
46466,1,0.5189508
46467,1,0.832643
46468,0,0.07245604
46469,1,0.8453911
46470,0,0.4254301
46471,0,0.007939677
46472,1,0.7066011
46473,0,0.438481
46474,1,0.5098341
46475,0,0.0584024
46476,0,0.08531158
46477,1,0.7868499
46478,1,0.7860916
46479,0,0.3523736
46480,1,0.7751367
46481,0,0.35474634
46482,1,0.92958665
46483,0,0.16141985
46484,0,0.16177504
46485,0,0.0060438747
46486,1,0.5312806
46487,0,0.25408775
46488,1,0.663616
46489,0,0.0011022525
46490,0,0.32108772
46491,0,0.18832575
46492,0,0.07456492
46493,0,0.42580566
46494,0,0.3214127
46495,0,0.31527767
46496,0,0.032096762
46497,1,0.63687134
46498,0,0.20078906
46499,0,0.44045535
46500,0,0.031428598
46501,0,0.3733281
46502,0,0.45574465
46503,0,0.00016668045
46504,1,0.59581745
46505,1,0.6355068
46506,1,0.95146567
46507,0,0.35409015
46508,1,0.7084634
46509,0,0.032200385
46510,1,0.9511375
46511,0,0.14849746
46512,0,0.19104844
46513,0,0.013972623
46514,1,0.7745158
46515,0,0.08390845
46516,0,0.40639928
46517,1,0.90540963
46518,0,0.28486842
46519,0,0.04835676
46520,1,0.6250496
46521,0,0.3190264
46522,0,0.058326356
46523,1,0.9253321
46524,0,0.088686086
46525,0,0.1878936
46526,0,0.089591496
46527,1,0.83510745
46528,0,0.06152595
46529,1,0.58064437
46530,1,0.51769745
46531,0,0.23458081
46532,1,0.9461974
46533,0,0.12048586
46534,1,0.5398133
46535,0,0.30285233
46536,0,0.009175057
